keyword,legal_name,num_uei,cage,physical_address,mailing_address,entity_url,start_date,contact1,contact2,state_country_incorporation,congressional_district
Reglin,PEOPLE FOR PEOPLE CHARTER SCHOOL INC,H24NKWESA6H5,4E2N6,"800 N Broad ST,Philadelphia, Pennsylvania,19130-2202, United States","800 N Broad Street,Philadelphia, Pennsylvania,19130-2202, United States",,"Mar 13, 2000",Kimberly Hensinger,B. ROBIN Eglin,"(blank), (blank)",Pennsylvania 03
SAM,SABR TECHNOLOGY LLC,MU17BMLLM3E9,8QWB7,"3324 W Melinda LN,Phoenix, Arizona,85027-2230, United States","3324 W Melinda LN,Phoenix, Arizona,85027-2230, United States",,"Oct 26, 2018","Sam B Ramirez, VP","Sam B Ramirez, VP","Arizona, United States",Arizona 08
SAM,SABR TECHNOLOGY LLC,MU17BMLLM3E9,8QWB7,"3324 W Melinda LN,Phoenix, Arizona,85027-2230, United States","3324 W Melinda LN,Phoenix, Arizona,85027-2230, United States",,"Oct 26, 2018","Sam B Ramirez, VP","Sam B Ramirez, VP","Arizona, United States",Arizona 08
SAM,"ACE GUIDES, LLC",YJFFYD3CGC29,50RP1,"10305 Globe DR,Ellicott City, Maryland,21042-2147, United States","10305 Globe Drive,Ellicott City, Maryland,21042-2147, United States",http://www.aceguides.com/,"May 13, 2007",Sam Fogle,SAM Fogle,"Maryland, United States",Maryland 03
SAM,"PRIORITY 1 LENDING, LLC",EZLQYJ83BQV5,9TQL6,"38701 7 Mile RD STE 290,Livonia, Michigan,48152-1091, United States","38701 7 Mile RD STE 290,Livonia, Michigan,48152, United States",https://priority1lending.com/,"May 29, 2015","Sam Dababneh, President","Sam Dababneh, President","Michigan, United States",Michigan 12
SAM,"ACUMOR SOLUTIONS, LLC",R418YWYFDVN7,5BF95,"1010 N Lake AVE,Pasadena, California,91104-4520, United States","1010 N Lake AVE,Pasadena, California,91104, United States",,"Jan 19, 2006",Sam Agrawal,Sam Agrawal,"California, United States",California 28
Sidney,SIDNEY S MORELAND IV ATTORNEY,E763T7RT9KG2,3PWY6,"1951 Cedardale AVE,Baton Rouge, Louisiana,70808-2806, United States","1951 Cedardale Avenue,Baton Rouge, Louisiana,70808-2806, United States",,"Jan 1, 1993","SIDNEY MORELAND, IV, MR.","SIDNEY S. MORELAND, IV, MR.","Louisiana, United States",Louisiana 06
Sidney,,,,"44 GRAND ST,SIDNEY, NY,13838-1141, USA",,,,,,,
Sidney,,,,"705 FULTON ST,SIDNEY, OH,45365-3203, USA",,,,,,,
Sidney,,,,"3019 S GROW RD,SIDNEY, MI,48885-9728, USA",,,,,,,
Sidney,,,,"401 N CENTRAL AVE,SIDNEY, MT,59270-4219, USA",,,,,,,
SMAART,SMAART LLC,XP4QLMLYC9B9,9E5Y4,"2319 N Andrews AVE,Fort Lauderdale, Florida,33311-3924, United States","2319 N Andrews AVE,Fort Lauderdale, Florida,33311, United States",https://www.smaartcompany.com/,"Feb 20, 2018","Ray Dominguez, CEO","Gustavo Gonzalez, Operations Manager","Florida, United States",Florida 23
SMAART,"SMAART MEDICAL SYSTEMS, INC.",X6EFNEMMLLT5,50RQ7,"14330 Midway RD,STE 118,Dallas, Texas,75244-3526, United States","14330 Midway RD,STE 118,Dallas, Texas,75244-3526, United States",,"May 30, 2003",KIM Terry,PETER Foster,"Texas, United States",Texas 24
SMAART,SMAART ENTERPRISES INC,C6NAGJ5RHLK1,53RU4,"15248 State Highway 371,Brainerd, Minnesota,56401-6810, United States","15248 State HWY 371,Baxter, Minnesota,56401-6810, United States",http://www.brainerdrental.com/,"Apr 30, 2002",STEVE MAU,Connie Kaz,"Minnesota, United States",Minnesota 08
SMAART,SMAART MANAGEMENT AND CONSULTING LLC,PXM8RBGT15N3,9R7C9,"2405 Taylor LN,Pearland, Texas,77581-5743, United States","2405 Taylor LN,Pearland, Texas,77581-5743, United States",,"Nov 2, 2023","Carolyn D Guilory guillory, CEO","Carolyn D Guilory guillory, CEO","Texas, United States",Texas 22
