keyword,legal_name,num_uei,cage,physical_address,mailing_address,entity_url,start_date,contacts,state_country_incorporation,congressional_district
"Vantage PT, LLC",COASTWATCH ENGINEERING LLC,PE47R8F9JJB9,98TJ5,"5435 Vantage Point RD,Columbia, Maryland,21044-2630, United States","5435 Vantage Pt RD,Columbia, Maryland,21044, United States",,"Jul 29, 2019",['Charles Klein'],"Maryland, United States",Maryland 07
"Vantage PT, LLC",CHAMPS SOFTWARE INC,FZCUA4C7DN29,0K9L6,"1255 N Vantage Point DR,Crystal River, Florida,34429-8730, United States","1255 N. Vantage PT. DR.,Crystal River, Florida,34429-8730, United States",http://www.champsinc.com/,"Dec 23, 1975","['Debby Minninni', 'Mike Melfi', 'Debby Mininni', 'Bryan Gay']","Florida, United States",Florida 12
"Vantage PT, LLC",,,,"2233 VANTAGE PT,APT 102,VIRGINIA BEACH, VA,23455-2151, USA",,,,[],,
videon,PAUL VIDEON INSULATION LLC,GEMNX34LKNU4,8TUB2,"209 NW Videon Gln,Lake City, Florida,32055-4997, United States","209 NW Videon Glen Lake CITY, FL 32055,Lake City, Florida,32055, United States",,"Nov 12, 2020",['Paul Videon'],"Florida, United States",Florida 03
videon,VIDEON CENTRAL INC,G4NCU48REWH3,1YXK5,"2171 Sandy DR,State College, Pennsylvania,16803-2283, United States","2171 Sandy Drive,State College, Pennsylvania,16803-2283, United States",http://www.videonlabs.com/,"Dec 1, 1997","['Tricia Iboshi', 'Ashley Molek', 'Calvin Bargo']","Delaware, United States",Pennsylvania 15
Zap,,,,"18000 STUDEBAKER RD,#700,CERRITOS, CA,90703-2684, USA",,,,[],,
Zap,,,,"14100 Schaeffer Rd,Germantown, MD,20874-2200, USA",,,,[],,
Zap,,,,"30450 HAUN RD # 1084,MENIFEE, CA,92584-6810, USA",,,,[],,
Zap,,,,"3400 COTTAGE WAY STE G2,SACRAMENTO, CA,95825-1474, USA",,,,[],,
Zap,,,,"188 WINDING WAY,SAN CARLOS, CA,94070-2815, USA",,,,[],,
Zap,,,,"200 PARIS LN APT 203,NEWPORT BEACH, CA,92663-1601, USA",,,,[],,
Zap,,,,"2105 N 10TH ST,STE B,MCALLEN, TX,78501-4154, USA",,,,[],,
Zap,,,,"10077 JUBAN CROSSING BLVD,APT 307,DENHAM SPRINGS, LA,70726-7995, USA",,,,[],,
Zap,COYOTE CREEK TRUCKING LLC,RYN3HRURY8Z7,9QDD9,"6310 18TH ST SW,Zap, North Dakota,58580-1000, United States","6310 18TH ST SW,Zap, North Dakota,58580-1000, United States",,"Jun 3, 2022",['Tanner Erickson'],"North Dakota, United States",North Dakota 00
Zap,KAREN A QUINN LLC,TF13XME8Y5V3,8APJ6,"1120 Zap DR,Baraboo, Wisconsin,53913-9523, United States","1120 Zap DR,Baraboo, Wisconsin,53913-9523, United States",,"Feb 24, 2017",['Karen Quinn'],"Wisconsin, United States",Wisconsin 02
