keyword,legal_name,num_uei,cage,physical_address,mailing_address,entity_url,start_date,contact1,contact2,state_country_incorporation,congressional_district
Ally Power Inc.,MIRAMAR ENERGY LLC,UUX8NDXN8HH7,6G8N7,"5244 Convoy ST,San Diego, California,92111-1222, United States","One North Lexington,White Plains, New York,10601-1712, United States",,"Jul 1, 2010",Thomas Plant,Barbara Ally,"Delaware, United States",California 51
Ally Power Inc.,"GANA-A'YOO CONSTRUCTION SERVICES JV, LLC",J869ZZRK9LF8,8UUQ2,"3900 C ST STE 100,Anchorage, Alaska,99503-5962, United States","3900 C ST STE 100,Anchorage, Alaska,99503-5962, United States",https://www.ganaayoo.com/,"Dec 30, 2020","Nilar Lucena, Assistant Controller","Ally Mayzus, Project Cost Accountant","Alaska, United States",Alaska 00
Ally Power Inc.,KAIYUH SERVICES LLC,WEF7MKDAC5U3,8BN91,"2050 Kefauver DR,Milan, Tennessee,38358-3406, United States","3900 C ST STE 100,Anchorage, Alaska,99503, United States",https://www.ganaayoo.com/,"Jun 29, 2010","Nilar Lucena, Assistant Controller","Ally Mayzus, Project Cost Accountant","Alaska, United States",Tennessee 08
Ally Power Inc.,KAIYUH SERVICES LLC,EHH3LAKHE7J3,8V3B1,"7405 Larkspur CT STE 101,Springboro, Ohio,45066-8767, United States","3900 C ST STE 100,Anchorage, Alaska,99503, United States",https://www.ganaayoo.com/,"Jun 29, 2010","Nilar Lucena, Assistant Controller","Ally Mayzus, Project Cost Accountant","Alaska, United States",Ohio 01
Ally Power Inc.,"KAIYUH SERVICES, LLC",FMD9S7DJ6VJ3,6ZK56,"3900 C ST STE 100,Anchorage, Alaska,99503-5962, United States","3900 C ST STE 100,Anchorage, Alaska,99503-5962, United States",https://www.ganaayoo.com/,"Jun 29, 2010","Nilar Lucena, Assistant Controller","Ally Mayzus, Project Cost Accountant","Alaska, United States",Alaska 00
CRANENANO LLC,,,,,,,,,,,
"Biokmir, LLC",,,,"3221 KAISER DR,ELLICOTT CITY, MD,21043-4557, USA",,,,,,,
Ovalz,,,,"7761 DIAMONDBACK RD,COLLEGE PARK, MD,20740-3240, USA",,,,,,,
Ovalz,,,,"4500 EAST WEST HWY STE 125,null,BETHESDA, MD,20814-3327, USA",,,,,,,
Silvec Biologics,,,,,,,,,,,
HighT-Tech LLC,,,,,,,,,,,
HighT-Tech LLC,,,,,,,,,,,
HighT-Tech LLC,MCDANIEL FARMS INC,EK28CNM2ZYW8,7L4B1,"81745 Blue Mound RD,Sargent, Nebraska,68874-4117, United States","81745 Blue Mound RD,Sargent, Nebraska,68874-4117, United States",,,,,,
HighT-Tech LLC,,,,,,,,,,,
HighT-Tech LLC,,,,,,,,,,,
ACTIVECharge,,,,,,,,,,,
AlgenAir LLC,,,,"6024 BROAD ST,FL 2,PITTSBURGH, PA,15206-3010, USA",,,,,,,
Operational Precision Systems LLC,,,,,,,,,,,
