keyword,legal_name,num_uei,cage,physical_address,mailing_address,entity_url,start_date,contact1,contact2,state_country_incorporation,congressional_district
"AmyloidX, LLC","PRN ASSOCIATES, INCORPORATED",S69ZMP9NM5U9,3BXG8,"7601 E 88TH PLACE, #5,Indianapolis, Indiana,46256-1299, United States","7601 E 88TH PLACE, #5,Indianapolis, Indiana,46256-1299, United States",,,,,,
"AmyloidX, LLC",EASTERN GATEWAY COMMUNITY COLLEGE,F5WDD45CME36,0NGM8,"110 John Scott HWY,Steubenville, Ohio,43952-3000, United States","110 John Scott Highway,Steubenville, Ohio,43952, United States",,,,,,
"AmyloidX, LLC","SPECIAL COMMUNICATIONS, LLC",JXZVBZ8FZJL6,1QQG2,"2838 Croix CT,Virginia Beach, Virginia,23451-1365, United States","2838 Croix CT,Virginia Beach, Virginia,23451-1365, United States",,,,,,
"AmyloidX, LLC",JOURMIK LLC,ZYPETGFPAXN9,93S35,"13-53 Sunnyside DR,Fair Lawn, New Jersey,07410-4237, United States","13-53 Sunnyside DR,Fair Lawn, New Jersey,07410-4237, United States",,,,,,
"AmyloidX, LLC","ORRS' ENVIRONMENTAL, LLC",M1LHWD15KHJ6,301F8,"7027 Old Madison Pike NW STE 108,Huntsville, Alabama,35806, United States","P.O. Box 21192,Huntsville, Alabama,35813, United States",,,,,,
Scinetics,"SCINETICS, INC.",MWCXWZ6LWMF9,6WHS7,"2915 Islay CT,Abingdon, Maryland,21009-3140, United States","2915 Islay CT,Abingdon, Maryland,21009-3140, United States",https://www.scineticsinc.com/,"May 4, 2018","Amy E. Gair, COO","Jeffrey L Gair, CEO","Maryland, United States",Maryland 01
Axient,"SCINETICS, INC.",MWCXWZ6LWMF9,6WHS7,"2915 Islay CT,Abingdon, Maryland,21009-3140, United States","2915 Islay CT,Abingdon, Maryland,21009-3140, United States",https://www.scineticsinc.com/,"May 4, 2018","Amy E. Gair, COO","Jeffrey L Gair, CEO","Maryland, United States",Maryland 01
Ovalz,,,,"7761 DIAMONDBACK RD,COLLEGE PARK, MD,20740-3240, USA",,,,,,,
Ovalz,,,,"4500 EAST WEST HWY STE 125,null,BETHESDA, MD,20814-3327, USA",,,,,,,
Eric Wallace,FIREHOUSE COMMUNITY ARTS CTR,ZW1BBCK69UF6,(blank),"412 41ST ST S,Birmingham, Alabama,35222-1937, United States","412 41ST ST S,Birmingham, Alabama,35222-1937, United States",https://firehousecac.org/,"May 21, 2020",Eric Wallace,Eric Wallace,"Alabama, United States",Alabama 06
Eric Wallace,"ATS COMPONENTS, INC",MHGWSPK6HJB1,1V2E4,"15050 Trinity BLVD,Fort Worth, Texas,76155-2614, United States","15050 Trinity BLVD,Fort Worth, Texas,76155-2614, United States",,"Jan 10, 2000","Tasha Phillips, Supv. Accts Receivable",Eric Wallace,"Texas, United States",Texas 33
Eric Wallace,"ISSPRO, INC.",M841DRJTN2M8,0B8Y6,"2515 NE Riverside WAY,Portland, Oregon,97211-1843, United States","2515 NE Riverside WAY,Portland, Oregon,97211-1899, United States",https://www.isspro.com/,"Jan 1, 1949","ERIC WALLACE, IT Manager","Eric Miller, Controller","Oregon, United States",Oregon 03
