keyword,legal_name,num_uei,cage,physical_address,mailing_address,entity_url,start_date,contact1,contact2,state_country_incorporation,congressional_district
Jammin' Together,"PRN ASSOCIATES, INCORPORATED",S69ZMP9NM5U9,3BXG8,"7601 E 88TH PLACE, #5,Indianapolis, Indiana,46256-1299, United States","7601 E 88TH PLACE, #5,Indianapolis, Indiana,46256-1299, United States",,,,,,
Jammin' Together,EASTERN GATEWAY COMMUNITY COLLEGE,F5WDD45CME36,0NGM8,"110 John Scott HWY,Steubenville, Ohio,43952-3000, United States","110 John Scott Highway,Steubenville, Ohio,43952, United States",,,,,,
Jammin' Together,"SPECIAL COMMUNICATIONS, LLC",JXZVBZ8FZJL6,1QQG2,"2838 Croix CT,Virginia Beach, Virginia,23451-1365, United States","2838 Croix CT,Virginia Beach, Virginia,23451-1365, United States",,,,,,
Jammin' Together,JOURMIK LLC,ZYPETGFPAXN9,93S35,"13-53 Sunnyside DR,Fair Lawn, New Jersey,07410-4237, United States","13-53 Sunnyside DR,Fair Lawn, New Jersey,07410-4237, United States",,,,,,
Jammin' Together,"ORRS' ENVIRONMENTAL, LLC",M1LHWD15KHJ6,301F8,"7027 Old Madison Pike NW STE 108,Huntsville, Alabama,35806, United States","P.O. Box 21192,Huntsville, Alabama,35813, United States",,,,,,
"Cynthia Rumph, LLC",TELE-SYS INC,DLA7G55K9NK7,1B3R8,"673 Emory Valley RD,Oak Ridge, Tennessee,37830-7766, United States","673 Emory Valley Road,Oak Ridge, Tennessee,37830-7766, United States",http://www.accessam.com/,"Feb 3, 1982","Curtis Jamison, President","Curtis Jamison, President","Tennessee, United States",Tennessee 03
Tiffany,"PELICAN AMBULANCE, LLC",MJRUXN2T5M44,9RW43,"4323 Division ST STE 100,Metairie, Louisiana,70002-3179, United States","4323 Division ST STE 100,Metairie, Louisiana,70002-3179, United States",,"Apr 10, 2023",Tiffany A Brinston,Tiffany A Brinston,"Louisiana, United States",Louisiana 01
Tiffany,"IMMANUEL DESIGNS, LLC",JXYEL6NHGKT9,5JT95,"245 Duval DR,Alpharetta, Georgia,30009-4915, United States","245 Duval DR,Alpharetta, Georgia,30009-4915, United States",http://www.immanueldesignsllc.com/,"Apr 28, 2009",TIFFANY L WHITENER,TIFFANY L WHITENER,"Georgia, United States",Georgia 06
Tiffany,"ACHIEVEMENT CONSULTING & TRAINING, INC.",ER1FSV4KFLE5,518G5,"5269 Algonquin RD,Indian Hills, Colorado,80454-5022, United States","PO Box 306,Indian Hills, Colorado,80454-0306, United States",http://www.ready2act.com/,"Mar 1, 2004",TIFFANY DAHLBERG,TIFFANY DAHLBERG,"Colorado, United States",Colorado 07
Tiffany,"BC DESIGN, LLC",RJMGSW2TH3E6,(blank),"3029 Stony Brook DR STE 110,Raleigh, North Carolina,27604-3790, United States","3029 Stony Brook DR STE 110,Raleigh, North Carolina,27604-3790, United States",https://teemark.com/,"May 10, 2022",Tiffany Clemency,Tiffany Clemency,"North Carolina, United States",North Carolina 02
Tiffany,FG ENTERPRISES L.L.C.,V77FA6KNDFU5,85F22,"20661 Exchange ST,Ashburn, Virginia,20147-3231, United States","20661 Exchange ST,Ashburn, Virginia,20147-3231, United States",,"Sep 9, 2014",Tiffany Faucette,Tiffany Faucette,"Virginia, United States",Virginia 10
getGFTD,GETGFTD LLC,EB41AXEK57W3,9H9S6,"7101 Rich Hill RD,Baltimore, Maryland,21212-1623, United States","7101 Rich Hill Road,Baltimore, Maryland,21212, United States",,"Jan 1, 2019","Nina Guise-Gerrity, CEO","Nina Guise-Gerrity, CEO","Maryland, United States",Maryland 02
Luella,NELSON LUELLA,KM9KLQAGMPZ7,1XY09,"4306 NE Mason ST,Portland, Oregon,97218-1737, United States","4824 NE 42ND AVENUE, #159,Portland, Oregon,97218-1661, United States",,"Sep 1, 1986","LUELLA E NELSON, Ms.","LUELLA E NELSON, Ms.","Oregon, United States",Oregon 03
Luella,DALTON GARDENS IRRIGATION,MKM1PPG7NFA8,9Q252,"6360 N 4TH ST,Dalton Gardens, Idaho,83815-9254, United States","6360 N 4TH ST,Dalton Gardens, Idaho,83815-9254, United States",,"Jun 17, 1902","LUELLA V FRANKLIN, OFFICE MANAGER","LUELLA V FRANKLIN, OFFICE MANAGER","(blank), (blank)",Idaho 01
Luella,"MT. OLIVE HISTORIC RESTORATION SOCIETY, INC.",C1C3H1YM93V8,9SRD0,"941336 Old Nassauville RD,Fernandina Beach, Florida,32034-7141, United States","Post Office Box 209,Yulee, Florida,32041, United States",,"Oct 26, 2016","Luella Rhodes Blount, Secretary","Luella Rhodes Blount, Secretary","Florida, United States",Florida 04
Luella,"COLUMBUS WELLNESS CENTER OUTREACH & PREVENTION PROJECT, INC.",C7MHT7BARUL7,31RE0,"3575 Macon RD STE 5,Columbus, Georgia,31907-8224, United States","3575 Macon RD STE 5,Columbus, Georgia,31907-8224, United States",,"Jul 30, 1995","LUELLA L. RHODES, Director","LUELLA L. RHODES, Director","Georgia, United States",Georgia 02
Luella,,,,"116 HANCOCK ST APT 3,BROOKLYN, NY,11216-1957, USA",,,,,,,
