keyword,legal_name,num_uei,cage,physical_address,mailing_address,entity_url,start_date,contact1,contact2,state_country_incorporation,congressional_district
Impruvon,,,,"10900 UNIVERSITY BLVD,MANASSAS, VA,20110-2201, USA",,,,,,,
Impruvon,"IMPRUVON, INC.",M9TJYJM5JAG1,8MGM5,"7206 Kitchen DR,King George, Virginia,22485-5227, United States","7206 Kitchen DR,King George, Virginia,22485-5227, United States",https://www.impruvonhealth.com/,"May 22, 2020","Michael Mazzocco J Mazzocco, Co-Founder","Justin M Amoyal, Co-Founder","Delaware, United States",Virginia 01
WeCook,,,,"10900 UNIVERSITY BLVD,MANASSAS, VA,20110-2201, USA",,,,,,,
"NebuBuddies, LLC","PRN ASSOCIATES, INCORPORATED",S69ZMP9NM5U9,3BXG8,"7601 E 88TH PLACE, #5,Indianapolis, Indiana,46256-1299, United States","7601 E 88TH PLACE, #5,Indianapolis, Indiana,46256-1299, United States",,,,,,
"NebuBuddies, LLC",EASTERN GATEWAY COMMUNITY COLLEGE,F5WDD45CME36,0NGM8,"110 John Scott HWY,Steubenville, Ohio,43952-3000, United States","110 John Scott Highway,Steubenville, Ohio,43952, United States",,,,,,
"NebuBuddies, LLC","SPECIAL COMMUNICATIONS, LLC",JXZVBZ8FZJL6,1QQG2,"2838 Croix CT,Virginia Beach, Virginia,23451-1365, United States","2838 Croix CT,Virginia Beach, Virginia,23451-1365, United States",,,,,,
"NebuBuddies, LLC",JOURMIK LLC,ZYPETGFPAXN9,93S35,"13-53 Sunnyside DR,Fair Lawn, New Jersey,07410-4237, United States","13-53 Sunnyside DR,Fair Lawn, New Jersey,07410-4237, United States",,,,,,
"NebuBuddies, LLC","ORRS' ENVIRONMENTAL, LLC",M1LHWD15KHJ6,301F8,"7027 Old Madison Pike NW STE 108,Huntsville, Alabama,35806, United States","P.O. Box 21192,Huntsville, Alabama,35813, United States",,,,,,
"Smart HLPR, LLC","SMART HLPR, LLC",GXVCMTLKZP96,88CE6,"160 Streamwood RD,Troutman, North Carolina,28166-8825, United States","160 Streamwood RD.,Troutman, North Carolina,28166, United States",,"Apr 27, 2018","Roger V Bostelman, Dr.",Roger Bostelman,"Maryland, United States",North Carolina 10
Lensguide Imaging Technology Inc.,LENSGUIDE IMAGING TECHNOLOGY INC,VGLLXNMDNHQ5,872N0,"707 Anderson AVE,Rockville, Maryland,20850-2104, United States","707 Anderson AVE,Rockville, Maryland,20850-2104, United States",,"Oct 18, 2018","Mohammad Amin Tadayon, CEO and President","Mohammad Amin Tadayon, CEO and President","Delaware, United States",Maryland 08
CRANENANO LLC,CRANENANO LLC,G36EXUPQXAG6,8GTL0,"31 Orchard DR,Gaithersburg, Maryland,20878-2225, United States","31 Orchard DR,Gaithersburg, Maryland,20878-2225, United States",,"Feb 26, 2016","MICHAEL T KIO, FOUNDER","MICHAEL T KIO, FOUNDER","Maryland, United States",Maryland 06
