keyword,legal_name,num_uei,cage,physical_address,mailing_address,entity_url,start_date,contact1,contact2,state_country_incorporation,congressional_district
OncoRedox Ltd.,"PRN ASSOCIATES, INCORPORATED",S69ZMP9NM5U9,3BXG8,"7601 E 88TH PLACE, #5,Indianapolis, Indiana,46256-1299, United States","7601 E 88TH PLACE, #5,Indianapolis, Indiana,46256-1299, United States",,,,,,
OncoRedox Ltd.,EASTERN GATEWAY COMMUNITY COLLEGE,F5WDD45CME36,0NGM8,"110 John Scott HWY,Steubenville, Ohio,43952-3000, United States","110 John Scott Highway,Steubenville, Ohio,43952, United States",,,,,,
OncoRedox Ltd.,"SPECIAL COMMUNICATIONS, LLC",JXZVBZ8FZJL6,1QQG2,"2838 Croix CT,Virginia Beach, Virginia,23451-1365, United States","2838 Croix CT,Virginia Beach, Virginia,23451-1365, United States",,,,,,
OncoRedox Ltd.,JOURMIK LLC,ZYPETGFPAXN9,93S35,"13-53 Sunnyside DR,Fair Lawn, New Jersey,07410-4237, United States","13-53 Sunnyside DR,Fair Lawn, New Jersey,07410-4237, United States",,,,,,
OncoRedox Ltd.,"ORRS' ENVIRONMENTAL, LLC",M1LHWD15KHJ6,301F8,"7027 Old Madison Pike NW STE 108,Huntsville, Alabama,35806, United States","P.O. Box 21192,Huntsville, Alabama,35813, United States",,,,,,
Nanodynamics,"NANODYNAMICS-88, INC.",YPKAKKH111J3,0ZDP9,"34 E 29TH ST FL 1,New York, New York,10016-7918, United States","333 E 34TH Street,APT. 3J,New York, New York,10016-4957, United States",,"Aug 8, 1988","CHIA-GEE WANG, PRESIDENT",CHIA-GEE WANG,"Delaware, United States",New York 12
Nanodynamics,"NANODYNAMICSUSA, INC.",R97XS2EFKAX3,79GF8,"800 Leigh ST,Richmond, Virginia,23219-1551, United States","10931 Lansdowne Terrace,Midlothian , Virginia,23113, United States",,"Sep 1, 2014",Jason Reed,Jason Reed,"Virginia, United States",Virginia 03
Mangino,MANGINO JOSEPH N,KZ9APDPSHSB7,0VR86,"1103 Atlantic DR,Stafford, Virginia,22554-2105, United States","1103 Atlantic Drive,Stafford, Virginia,22554-2105, United States",,"Apr 1, 1989","Joseph N Mangino, President","NANCY A Mangino, Vice President","Virginia, United States",Virginia 07
Mangino,TUSCUMBIA CITY BOARD OF EDUCATION,HY9SGYNJ6MV8,5MZV0,"303 N Commons ST E,Tuscumbia, Alabama,35674-1210, United States","303 North Commons Street East,Tuscumbia, Alabama,35674-1210, United States",,"Oct 1, 1855","Stephanie Mangino, CSFO","Stephanie Mangino, CSFO","(blank), (blank)",Alabama 04
Mangino,"LASTING IMPRESSIONS PROMOTIONS, INC.",ZRHDTL16J1T9,92U76,"41839 Michigan AVE,Canton, Michigan,48188-2686, United States","41839 Michigan AVE,Canton, Michigan,48188-2686, United States",https://www.liteam.com/,"Nov 1, 1976",Lois Mangino,"Lois Mangino, Director of Bids and Contracts","Michigan, United States",Michigan 06
Mangino,,,,"1034 COFFEE RUN RD,PULASKI, PA,16143-2604, USA",,,,,,,
