keyword,legal_name,num_uei,cage,physical_address,mailing_address,entity_url,start_date,contact1,contact2,state_country_incorporation,congressional_district
Genetoo Inc.,GENETOO INC.,L72DWU8DNPX1,80JW3,"9841 Washingtonian BLVD STE 200,Gaithersburg, Maryland,20878-7350, United States","9841 Washingtonian BLVD,#200,Gaithersburg, Maryland,20878-5333, United States",http://www.genetoo.com/,"Mar 28, 2017","Christopher Whitman, CEO","Christopher Whitman, CEO","Delaware, United States",Maryland 06
Precision Neuroscopics,PRECISION NEUROSCOPICS INC,D859JD6B6TS6,8WCG4,"4620 Henry ST,Pittsburgh, Pennsylvania,15213-3715, United States","4620 Henry ST,Pittsburgh, Pennsylvania,15213-3715, United States",https://www.precisionneuroscopics.com/,"Dec 16, 2020",Shawn Kelly,Shawn Kelly,"Delaware, United States",Pennsylvania 12
Precision Neuroscopics,PRECISION NEUROSCOPICS LLC,M9A9DK34GNN7,82VR1,"4620 Henry ST,Pittsburgh, Pennsylvania,15213-3715, United States","4620 Henry ST,Pittsburgh, Pennsylvania,15213-3715, United States",http://www.precisionneuroscopics.com/,"Dec 8, 2015",Shawn K Kelly,Shawn K Kelly,"Pennsylvania, United States",Pennsylvania 12
John Short,PRECISION NEUROSCOPICS INC,D859JD6B6TS6,8WCG4,"4620 Henry ST,Pittsburgh, Pennsylvania,15213-3715, United States","4620 Henry ST,Pittsburgh, Pennsylvania,15213-3715, United States",https://www.precisionneuroscopics.com/,"Dec 16, 2020",Shawn Kelly,Shawn Kelly,"Delaware, United States",Pennsylvania 12
John Short,PRECISION NEUROSCOPICS LLC,M9A9DK34GNN7,82VR1,"4620 Henry ST,Pittsburgh, Pennsylvania,15213-3715, United States","4620 Henry ST,Pittsburgh, Pennsylvania,15213-3715, United States",http://www.precisionneuroscopics.com/,"Dec 8, 2015",Shawn K Kelly,Shawn K Kelly,"Pennsylvania, United States",Pennsylvania 12
Michelle Bailey,"CREATIVE ENGINEERING SOLUTIONS, INC.",EMVEJLTFM6J1,9CRD1,"602 N Capitol AVE STE 200,Indianapolis, Indiana,46204-1365, United States","PO Box 11126,Indianapolis, Indiana,46201, United States",,"Sep 1, 2021","Michelle Bailey, Office Administrator","Michelle Bailey, Office Administrator","Indiana, United States",Indiana 07
Michelle Bailey,ME TIME T-TIME LLC,V3QRHPPVW6L5,9LAT2,"W1621 Fox Ridge RD,Keshena, Wisconsin,54135-9313, United States","PO Box 1005,Keshena, Wisconsin,54135-0961, United States",,"Nov 19, 2021",Michelle Bailey,Michelle Bailey,"Wisconsin, United States",Wisconsin 08
Michelle Bailey,"PURECOAT INTERNATIONAL, LLC",K8C7RSN4NXL5,0WHR1,"3301 Electronics WAY STE B,West Palm Beach, Florida,33407-4636, United States","3301 Electronics WAY,West Palm Beach, Florida,33407-4636, United States",https://www.purecoat.com/,"Jul 1, 1997","Ronald Keohan, MR",Michelle Bailey,"Florida, United States",Florida 20
Michelle Bailey,MBV SOLUTIONS LLC,Y7RDQ3D1CBK5,964P3,"268 Bolton WAY,Vallejo, California,94591-8104, United States","268 Bolton WAY,Vallejo, California,94591-8104, United States",,"Apr 15, 2021",Michelle Bailey-Vaughn,Michelle Bailey-Vaughn,"California, United States",California 05
Michelle Bailey,"PARK HEIGHTS COMMUNITY HEALTH ALLIANCE, INC.",RFUFN22AUED2,5XMB1,"4151 Park Heights AVE,Baltimore, Maryland,21215-6730, United States","4151 Park Heights Avenue,Baltimore, Maryland,21215-6730, United States",http://www.phcha.org/,"Jun 1, 1997",Michelle Bailey,MICHELLE BAILEY,"Maryland, United States",Maryland 07
