keyword,legal_name,num_uei,cage,physical_address,mailing_address,entity_url,start_date,contact1,contact2,state_country_incorporation,congressional_district
Illuminate,,,,"521 MAGNOLIA PARKWAY,BENBROOK, TX,76126, USA",,,,,,,
Illuminate,,,,"6044 E Lovers Ln Apt 5105,Dallas, TX,75206-4958, USA",,,,,,,
Illuminate,,,,"105 N HAGGERTY RD,PLYMOUTH, MI,48170-1801, USA",,,,,,,
Illuminate,,,,"1109 S MASON AVE,CHICAGO, IL,60644-5341, USA",,,,,,,
Illuminate,,,,"6020 SANMAR DR,SPRING HILL, TN,37174-1428, USA",,,,,,,
"Oculi, Inc","OCULI SOLUTIONS, INC",JM3LE9DJ9DN6,7TCH0,"14311 Reese BLVD W STE 2, A2-410,Huntersville, North Carolina,28078-7954, United States","14311 Reese BLVD W STE 2, A2-410,Huntersville, North Carolina,28078-7954, United States",,"Sep 19, 2016","Karen Johnson, Mrs.","Karen Johnson, Mrs.","North Carolina, United States",North Carolina 12
"Oculi, Inc",OCULI ACUTI CONSULTING LLC,HDXFBUG6PKG6,952V5,"800 Broadway Unit N,Haverhill, Massachusetts,01832-1539, United States","P.O. 8106,Ward Hill, Massachusetts,01835, United States",,"Oct 9, 2020","Kevin J Dorr, Principal","Kevin J Dorr, Principal","Massachusetts, United States",Massachusetts 03
"Oculi, Inc",FRIS INC,QPDQS5PB3JM6,91YG2,"260 E Main ST STE 6325,Rochester, New York,14604-2100, United States","260 E Main ST STE 6325,Rochester, New York,14604-2100, United States",https://www.oculi.ai/,"Oct 15, 2019","Patrick Oduor, Mr.","Patrick Oduor, Mr.","Delaware, United States",New York 25
Opal HTM,"OPAL HTM, INC.",KW2NMJ1EGY69,7ZQ90,"1623 W Fulton ST,Chicago, Illinois,60612-2507, United States","PO Box 104,Pomfret, Maryland,20675, United States",https://www.opalhtm.com/,"Jun 2, 2021","Connor Roberts, CEO","Connor Roberts, CEO","Delaware, United States",Illinois 07
"miRecule, Inc.","MIRECULE, INC.",D2DDKPAALJR3,7KWU3,"704 Quince Orchard RD,Gaithersburg, Maryland,20878-1751, United States","704 Quince Orchard RD,Suite 140,Gaithersburg, Maryland,20878-1751, United States",,"Feb 6, 2016","Anthony D Saleh, CEO","Anthony D Saleh, CEO","Maryland, United States",Maryland 06
Pay Your Tuition Funds,"MIRECULE, INC.",D2DDKPAALJR3,7KWU3,"704 Quince Orchard RD,Gaithersburg, Maryland,20878-1751, United States","704 Quince Orchard RD,Suite 140,Gaithersburg, Maryland,20878-1751, United States",,"Feb 6, 2016","Anthony D Saleh, CEO","Anthony D Saleh, CEO","Maryland, United States",Maryland 06
