keyword,legal_name,num_uei,cage,physical_address,mailing_address,entity_url,start_date,contact1,contact2,state_country_incorporation,congressional_district
Error Corp.,KREMM ENTERPRISES,UEJYUL4TWYS5,60KA3,"9230 Maxwell WAY,Dublin, Ohio,43017-8879, United States","9230 Maxwell WAY,Dublin, Ohio,43017-8879, United States",http://www.adaptiveoutdoorsman.com/,"Apr 30, 2007",RENEE Error,MICHAEL Error,"Ohio, United States",Ohio 12
Error Corp.,ERROR CORP.,UAQADPJ23Q97,93KS0,"4405 E West HWY,STE 410,Bethesda, Maryland,20814-4535, United States","4405 East West HWY,Suite 410,Bethesda, Maryland,20814-4522, United States",,"Feb 7, 2020",Dennis Lucarelli,Dennis Lucarelli,"Delaware, United States",Maryland 08
Error Corp.,,,,"1200 10TH ST NW,CEDAR RAPIDS, IA,52405-2426, USA",,,,,,,
Error Corp.,INTERNATIONAL SPHERES LLC,MJPVSRHDMJZ7,9XXM6,"2543 Ravenhill DR STE E,Fayetteville, North Carolina,28303-5459, United States","2543 Ravenhill DR STE E,Fayetteville, North Carolina,28303-5459, United States",,"Sep 1, 2020","Samuel L. Hayes, Mr.","Samuel L. Hayes, Mr.","North Carolina, United States",North Carolina 07
Error Corp.,BFE NACHRICHTENTECHNIK GMBH ZWEIBRÜCKEN,WE5LSUVWVYS1,DA378,"An Der Fahrt 1,Mainz, Rheinland-pfalz,55124, Germany","An Der Fahrt 1,Mainz, Rheinland-pfalz,55124, Germany",,"Sep 20, 1976",Stephan Mohr,Stephan Mohr,"(blank), Germany",Not Applicable
"X-wave Innovations, Inc",ERROR CORP.,UAQADPJ23Q97,93KS0,"4405 E West HWY,STE 410,Bethesda, Maryland,20814-4535, United States","4405 East West HWY,Suite 410,Bethesda, Maryland,20814-4522, United States",,"Feb 7, 2020",Dennis Lucarelli,Dennis Lucarelli,"Delaware, United States",Maryland 08
"X-wave Innovations, Inc",,,,"1200 10TH ST NW,CEDAR RAPIDS, IA,52405-2426, USA",,,,,,,
"X-wave Innovations, Inc",INTERNATIONAL SPHERES LLC,MJPVSRHDMJZ7,9XXM6,"2543 Ravenhill DR STE E,Fayetteville, North Carolina,28303-5459, United States","2543 Ravenhill DR STE E,Fayetteville, North Carolina,28303-5459, United States",,"Sep 1, 2020","Samuel L. Hayes, Mr.","Samuel L. Hayes, Mr.","North Carolina, United States",North Carolina 07
"X-wave Innovations, Inc",MICHAEL GREAVES ASSOCIATES (B'DOS) INC.,JKDERHR4HZY1,SDSC8,"Carmichael HOUSE, Carmichael,St George,(blank), Barbados","Carmichael HOUSE, CARMICHAEL, ST. George,Bridgetown, St George,BB19135, Barbados",,"May 28, 2001","Dale R Stoute, Mr.","Dale R Stoute, Mr.","(blank), Barbados",Not Applicable
"X-wave Innovations, Inc","CAPITAINER, INC",LZP2NB4JLLX3,9UEN3,"1224 Greenwich AVE,Warwick, Rhode Island,02886-4507, United States","1224 Greenwich AVE,Warwick, Rhode Island,02886-4507, United States",https://www.capitainer.com/miqro,"Oct 31, 2023","Sam Grossmann, Officer","Sam Grossmann, Officer","Delaware, United States",Rhode Island 02
nan,"BADGETT, NAN",M79RN9VAGXH5,8DSR8,"4540 E Coronado Ridge LN,Tucson, Arizona,85739-8796, United States","PO Box 8666,Tucson, Arizona,85738, United States",https://www.dbawordability.com/,"Jul 1, 1992",Nan Badgett,Nan Badgett,"Arizona, United States",Arizona 06
nan,FIONN & CO LLC,R362HUUJHH74,8XJ09,"215 Navajo CT,Morganville, New Jersey,07751-4617, United States","215 Navajo CT,Morganville, New Jersey,07751-4617, United States",,"Nov 9, 2020",Aishwarya Sharma,Nan Fisher,"Delaware, United States",New Jersey 03
nan,PITTSBURGH CUSTOM CERAMICS,L9SXNLND6KE9,77FP0,"2703 Tilbury AVE,Pittsburgh, Pennsylvania,15217-2516, United States","2703 Tilbury AVE,Pittsburgh, Pennsylvania,15217-2516, United States",,"Jun 26, 2013","Nan Cappo, Owner","Nan Cappo, Owner","Pennsylvania, United States",Pennsylvania 14
nan,"BRANDABILITY, INC.",FAL4FJDASE94,3G2G4,"10501 Indiana AVE,Lubbock, Texas,79423-5179, United States","10501 Indiana,Lubbock, Texas,79423-5179, United States",http://www.brandability.com/,"Oct 1, 1992","Nan Brizendine, Controller","Nan Brizendine, Controller","Texas, United States",Texas 19
nan,URBANCARE LLC,FXNVPDQF2119,85WK1,"18 Loraine ST,Portland, Maine,04103-4230, United States","18 Loraine ST,Portland, Maine,04103-4230, United States",https://www.sidewalkbuttler.com/,"Jul 3, 2016",Nan McLaughlin,Nan McLaughlin,"Maine, United States",Maine 01
Dost,,,,"Muhalla Rajpura, behind City CNG Station,null,Sahiwal, Punjab,57000, PAK",,,,,,,
Dost,"MITIGATION RESOURCES, LLC",VMGZHR5BTLH7,5VFY1,"302 Mohawk RD,Clermont, Florida,34715-7434, United States","4327 S HWY 27,#602,Clermont, Florida,34711, United States",,"Sep 21, 2001",Elizabeth Dost,Elizabeth Dost,"Florida, United States",Florida 11
Dost,,,,"DOST CMPD, GENERAL SANTOS AVE, BICUTAN,TAGUIG CITY,(blank), PHL",,,,,,,
"ReVacc, Inc.","BADGETT, NAN",M79RN9VAGXH5,8DSR8,"4540 E Coronado Ridge LN,Tucson, Arizona,85739-8796, United States","PO Box 8666,Tucson, Arizona,85738, United States",https://www.dbawordability.com/,"Jul 1, 1992",Nan Badgett,Nan Badgett,"Arizona, United States",Arizona 06
"ReVacc, Inc.",FIONN & CO LLC,R362HUUJHH74,8XJ09,"215 Navajo CT,Morganville, New Jersey,07751-4617, United States","215 Navajo CT,Morganville, New Jersey,07751-4617, United States",,"Nov 9, 2020",Aishwarya Sharma,Nan Fisher,"Delaware, United States",New Jersey 03
"ReVacc, Inc.","BRANDABILITY, INC.",FAL4FJDASE94,3G2G4,"10501 Indiana AVE,Lubbock, Texas,79423-5179, United States","10501 Indiana,Lubbock, Texas,79423-5179, United States",http://www.brandability.com/,"Oct 1, 1992","Nan Brizendine, Controller","Nan Brizendine, Controller","Texas, United States",Texas 19
"ReVacc, Inc.","SHUKER, NAN R",UDQYX36MA9A5,51FV7,"5220 Loughboro RD NW,Washington, District Of Columbia,20016-2634, United States","5220 Loughboro RD NW,Washington, District Of Columbia,20016-2634, United States",,"Feb 2, 2004","Nan R. Shuker, Owner",Nan R. Shuker,"District Of Columbia, United States",District Of Columbia 98
"ReVacc, Inc.",KIDS IN FOCUS,MFY3J3BEDGV5,8CQP4,"4455 E Camelback RD STE A215,Phoenix, Arizona,85018-2897, United States","3104 E Camelback RD,#104,Phoenix, Arizona,85016, United States",,"Oct 20, 2014","Nan McCoy, Executive Director","Nan McCoy, Executive Director","Arizona, United States",Arizona 01
Deep Dive,,,,"146 SE RIVERGREEN AVE,CORVALLIS, OR,97333-9247, USA",,,,,,,
Deep Dive,,,,"146 SE Rivergreen Ave,null,Corvallis, OR,97333-9247, USA",,,,,,,
Microsphere Material Solutions LLC,MICROSPHERE MATERIAL SOLUTIONS LLC,L9JEFENVH8R6,7NHG8,"7226 Old Gate RD,Rockville, Maryland,20852-4414, United States","7226 Old Gate RD,Rockville, Maryland,20852-4414, United States",https://www.microspheresolutions.com/,"Jan 4, 2016",Matthew DeMay,Avi Edery,"Maryland, United States",Maryland 08
