keyword,legal_name,num_uei,cage,physical_address,mailing_address,entity_url,start_date,contact1,contact2,state_country_incorporation,congressional_district
nurselynx inc,"PRN ASSOCIATES, INCORPORATED",S69ZMP9NM5U9,3BXG8,"7601 E 88TH PLACE, #5,Indianapolis, Indiana,46256-1299, United States","7601 E 88TH PLACE, #5,Indianapolis, Indiana,46256-1299, United States",,,,,,
nurselynx inc,EASTERN GATEWAY COMMUNITY COLLEGE,F5WDD45CME36,0NGM8,"110 John Scott HWY,Steubenville, Ohio,43952-3000, United States","110 John Scott Highway,Steubenville, Ohio,43952, United States",,,,,,
nurselynx inc,"SPECIAL COMMUNICATIONS, LLC",JXZVBZ8FZJL6,1QQG2,"2838 Croix CT,Virginia Beach, Virginia,23451-1365, United States","2838 Croix CT,Virginia Beach, Virginia,23451-1365, United States",,,,,,
nurselynx inc,JOURMIK LLC,ZYPETGFPAXN9,93S35,"13-53 Sunnyside DR,Fair Lawn, New Jersey,07410-4237, United States","13-53 Sunnyside DR,Fair Lawn, New Jersey,07410-4237, United States",,,,,,
nurselynx inc,"ORRS' ENVIRONMENTAL, LLC",M1LHWD15KHJ6,301F8,"7027 Old Madison Pike NW STE 108,Huntsville, Alabama,35806, United States","P.O. Box 21192,Huntsville, Alabama,35813, United States",,,,,,
Deeper Learning LLC,DEEPER LEARNING & DEVELOPMENT ASSOCIATES,V33LCECLBKS1,8CEJ0,"3300 San Juan AVE,APT 208,Port Townsend, Washington,98368-5058, United States","3300 San Juan AVE APT 208,Port Townsend, Washington,98368-5058, United States",,"Sep 5, 2018","Timothy S Hawley, Executive Director","Timothy S Hawley, Executive Director","Washington, United States",Washington 06
"Drakeford, Scott, & Associates LLC","DRAKEFORD, SCOTT, & ASSOCIATES, LLC",V8YFMSSK77N8,8AEX8,"15340 Palmer RD,Marston, North Carolina,28363-8310, United States","6409 Fayetteville ST #120-129,Durham, North Carolina,27713-7806, United States",http://www.drakefordassociates.org/,"Jun 25, 2007","Derrick Drakeford, Dr.",DERRICK DRAKEFORD,"North Carolina, United States",North Carolina 09
Konnex Inc,"DRAKEFORD, SCOTT, & ASSOCIATES, LLC",V8YFMSSK77N8,8AEX8,"15340 Palmer RD,Marston, North Carolina,28363-8310, United States","6409 Fayetteville ST #120-129,Durham, North Carolina,27713-7806, United States",http://www.drakefordassociates.org/,"Jun 25, 2007","Derrick Drakeford, Dr.",DERRICK DRAKEFORD,"North Carolina, United States",North Carolina 09
"Airgility, Inc.","AIRGILITY, INC",JD35KEUVYS94,84FZ5,"5145 Campus DR,Suite 1132,College Park, Maryland,20742-0001, United States","5145 Campus Drive,Suite 1132,College Park, Maryland,20742, United States",https://www.airgility.co/,"Apr 13, 2017","Pramod B Raheja, Mr.","Pramod B Raheja, Mr.","Delaware, United States",Maryland 04
RELAI,,,,"3305 Gillespie Rd,McKinney, TX,75072-3979, USA",,,,,,,
RELAI,"RELAI, INC.",RQY1RHCGQBV7,9XJ17,"7600 Newmarket DR,Bethesda, Maryland,20817-6624, United States","7600 Newmarket Drive,Bethesda, Maryland,20817, United States",,"Mar 22, 2024",Soheil Feizi,Soheil Feizi,"Delaware, United States",Maryland 08
RELAI,,,,"Quartier Samba, Cite Relai Nioko I,null,Ouagadougou, null,null, BFA",,,,,,,
William Edwards LLC,"AIRGILITY, INC",JD35KEUVYS94,84FZ5,"5145 Campus DR,Suite 1132,College Park, Maryland,20742-0001, United States","5145 Campus Drive,Suite 1132,College Park, Maryland,20742, United States",https://www.airgility.co/,"Apr 13, 2017","Pramod B Raheja, Mr.","Pramod B Raheja, Mr.","Delaware, United States",Maryland 04
