keyword,legal_name,num_uei,cage,physical_address,mailing_address,entity_url,start_date,contact1,contact2,state_country_incorporation,congressional_district
Imagining Reality Insights & Solutions Inc.,"PRN ASSOCIATES, INCORPORATED",S69ZMP9NM5U9,3BXG8,"7601 E 88TH PLACE, #5,Indianapolis, Indiana,46256-1299, United States","7601 E 88TH PLACE, #5,Indianapolis, Indiana,46256-1299, United States",,,,,,
Imagining Reality Insights & Solutions Inc.,EASTERN GATEWAY COMMUNITY COLLEGE,F5WDD45CME36,0NGM8,"110 John Scott HWY,Steubenville, Ohio,43952-3000, United States","110 John Scott Highway,Steubenville, Ohio,43952, United States",,,,,,
Imagining Reality Insights & Solutions Inc.,"SPECIAL COMMUNICATIONS, LLC",JXZVBZ8FZJL6,1QQG2,"2838 Croix CT,Virginia Beach, Virginia,23451-1365, United States","2838 Croix CT,Virginia Beach, Virginia,23451-1365, United States",,,,,,
Imagining Reality Insights & Solutions Inc.,JOURMIK LLC,ZYPETGFPAXN9,93S35,"13-53 Sunnyside DR,Fair Lawn, New Jersey,07410-4237, United States","13-53 Sunnyside DR,Fair Lawn, New Jersey,07410-4237, United States",,,,,,
Imagining Reality Insights & Solutions Inc.,"ORRS' ENVIRONMENTAL, LLC",M1LHWD15KHJ6,301F8,"7027 Old Madison Pike NW STE 108,Huntsville, Alabama,35806, United States","P.O. Box 21192,Huntsville, Alabama,35813, United States",,,,,,
Balance,,,,"522 EDISON ST SE,OLYMPIA, WA,98501, USA",,,,,,,
Balance,,,,"2026 PARKVIEW AVE,KALAMAZOO, MI,49008-2834, USA",,,,,,,
Balance,,,,"5 Dean St,null,Taunton, MA,02780-2725, USA",,,,,,,
Balance,,,,"293 DEER DR,null,LUSBY, MD,20657-2713, USA",,,,,,,
"BeneKinetic, Inc.","BENEKINETIC, INC,",J9AEEM6ZNVU6,(blank),"1451 Rockville Pike STE 250,Rockville, Maryland,20852-1486, United States","1451 Rockville Pike STE 250,Rockville, Maryland,20852-1486, United States",,"May 19, 2023","Eric Hsia, Lead PT","Eric Hsia, Lead PT","Delaware, United States",Maryland 08
Spray,SPRAY CITY HALL,D536G8NJNM46,8GUF2,"300 Park ST,Spray, Oregon,97874-2010, United States","300 Park AVE,P.O. Box 83,Spray, Oregon,97874-2010, United States",,"Jan 1, 1958","Crystal J Rey, City Recorder","Crystal J Rey, City Recorder","(blank), (blank)",Oregon 02
Spray,"MCCAIN, JAMES",PSCPKVYP61P6,4VDQ5,"1703 Greg ST,Sparks, Nevada,89431-5938, United States","1703 Greg ST,Sparks, Nevada,89431-5938, United States",https://spraycraftautopaint.com/,"Jan 1, 2018","JAMES MCCAIN - SPRAY CRAFT AUTO PAINTING MCCAIN, OWNER",JAMES MCCAIN - SPRAY CRAFT AUTO PAINTING MCCAIN,"Nevada, United States",Nevada 02
Spray,"DEFENSE, HAWAII DEPARTMENT OF",MDZEFA2Z8DN5,4AFZ4,"3949 Diamond Head Road,Honolulu, Hawaii,96816-4413, United States","4204 Diamond Head Road,Hawaii Emergency Management Agency,Honolulu, Hawaii,96816-4495, United States",https://dod.hawaii.gov/hiema/,"Jul 1, 2014",RUSTY SPRAY,"Lauren Mark, Grants Program Manager","(blank), (blank)",Hawaii 01
Spray,SPRAY SYSTEMS OF ARIZONA INC,TWRVBK3JJLY8,0LE08,"2202 W Medtronic WAY STE 108,Tempe, Arizona,85281-5107, United States","2202 W. Medtronic WAY,Suite 108,Tempe, Arizona,85281-5107, United States",http://www.spraysystemseri.com/,"Jan 1, 1983","SHANNON BISHOP, Controller","SHANNON BISHOP, CFO","Arizona, United States",Arizona 04
Spray,SPRAY SCHOOL DISTRICT 1,S4LPWLGBGMT7,5L2S8,"303 Park ST,Spray, Oregon,97874-2010, United States","PO Box 230,Spray, Oregon,97874-0230, United States",,"Aug 27, 1920","Kim Domenighini, Business Manager",Rochelle Friend,"(blank), (blank)",Oregon 02
Aquatonomy Inc,AQUATONOMY INC,S324XC4V3N25,95EA2,"307 Timber CT,Pittsburgh, Pennsylvania,15238-2437, United States","307 Timber CT,Pittsburgh, Pennsylvania,15238-2437, United States",https://www.aquatonomy.com/,"Aug 23, 2021",Michael Kaess,Michael Kaess,"Delaware, United States",Pennsylvania 17
Shell Yeah,SHELL YEAH! LLC,KDXUA129N265,01R03,"916 23RD ST,Gulfport, Mississippi,39501-3350, United States","916 23RD ST,Gulfport, Mississippi,39501-3350, United States",,"Feb 21, 2024",Ebony Conley,Ebony Conley,"Mississippi, United States",Mississippi 04
Global Development & Design,GLOBAL DEVELOPMENT & DESIGN SOLUTIONS LLC,JCBEF9VQG6H4,6T4T5,"5599 S University DR STE 305,Davie, Florida,33328-5323, United States","5599 S University DR STE 305,Davie, Florida,33328-5323, United States",,"Jun 27, 2012","Leon Levy, Member","Gilberto Sanchez, Member","Florida, United States",Florida 22
