keyword,legal_name,num_uei,cage,physical_address,mailing_address,entity_url,start_date,contact1,contact2,state_country_incorporation,congressional_district
MatchStick,"PRN ASSOCIATES, INCORPORATED",S69ZMP9NM5U9,3BXG8,"7601 E 88TH PLACE, #5,Indianapolis, Indiana,46256-1299, United States","7601 E 88TH PLACE, #5,Indianapolis, Indiana,46256-1299, United States",,,,,,
MatchStick,EASTERN GATEWAY COMMUNITY COLLEGE,F5WDD45CME36,0NGM8,"110 John Scott HWY,Steubenville, Ohio,43952-3000, United States","110 John Scott Highway,Steubenville, Ohio,43952, United States",,,,,,
MatchStick,"SPECIAL COMMUNICATIONS, LLC",JXZVBZ8FZJL6,1QQG2,"2838 Croix CT,Virginia Beach, Virginia,23451-1365, United States","2838 Croix CT,Virginia Beach, Virginia,23451-1365, United States",,,,,,
MatchStick,JOURMIK LLC,ZYPETGFPAXN9,93S35,"13-53 Sunnyside DR,Fair Lawn, New Jersey,07410-4237, United States","13-53 Sunnyside DR,Fair Lawn, New Jersey,07410-4237, United States",,,,,,
MatchStick,"ORRS' ENVIRONMENTAL, LLC",M1LHWD15KHJ6,301F8,"7027 Old Madison Pike NW STE 108,Huntsville, Alabama,35806, United States","P.O. Box 21192,Huntsville, Alabama,35813, United States",,,,,,
LifeGene-Biomarks,LIFEGENE- BIOMARKS INC,GGR9ABCTBGG5,7RTK5,"1612 AVE Ponce De Leon,San Juan, Puerto Rico,00909-1833, United States","1612 Avenida Ponce De Leon,First Floor,San Juan, Puerto Rico,00909-1833, United States",,"Oct 5, 2009",Rafael Guerrero-Preston,Rafael Guerrero-Preston,"Puerto Rico, United States",Puerto Rico 98
KinePlay,LIFEGENE- BIOMARKS INC,GGR9ABCTBGG5,7RTK5,"1612 AVE Ponce De Leon,San Juan, Puerto Rico,00909-1833, United States","1612 Avenida Ponce De Leon,First Floor,San Juan, Puerto Rico,00909-1833, United States",,"Oct 5, 2009",Rafael Guerrero-Preston,Rafael Guerrero-Preston,"Puerto Rico, United States",Puerto Rico 98
Mynd,,,,"6605 LONGSHORE STREET, STE 240,DUBLIN, OH,43017-2774, USA",,,,,,,
Mynd,,,,"1545 N 18TH STREET,MILWAUKEE, WI,53205, USA",,,,,,,
Mynd,,,,"10675 CALLE MAR DE MARIPOSA, 1405,SAN DIEGO, CA,92130, USA",,,,,,,
Mynd,"MYND ANALYTICS, INC.",XBPSY981JDF1,7XMP7,"26522 La Alameda STE 290,Mission Viejo, California,92691-8579, United States","26522 La Alameda STE 290,Mission Viejo, California,92691-8579, United States",,"Jan 11, 2000",Vivian Le,Stewart Navarre,"Delaware, United States",California 45
Mynd,MYND MATCH INCORPORATED,GX42GBK3ABE7,82M69,"333 S Wabash AVE STE 2700,Chicago, Illinois,60604-4129, United States","333 S. Wabash,STE. 2700,Chicago, Illinois,60604, United States",,"May 23, 2016","Excell Lewis, President","Excell Lewis, President","Illinois, United States",Illinois 07
Hillary Holmes,,,,"6605 LONGSHORE STREET, STE 240,DUBLIN, OH,43017-2774, USA",,,,,,,
Hillary Holmes,,,,"1545 N 18TH STREET,MILWAUKEE, WI,53205, USA",,,,,,,
Hillary Holmes,,,,"10675 CALLE MAR DE MARIPOSA, 1405,SAN DIEGO, CA,92130, USA",,,,,,,
Hillary Holmes,HARMONYUS MYND LLC,PY6JA2UN19D3,8EK42,"22850 Westwind DR,Richton Park, Illinois,60471-2552, United States","833 W. 15TH Place,Unit 702,Chicago, Illinois,60608, United States",,"Apr 1, 2019","Dakeda R Horton, Owner_Manager","Dakeda R Horton, Owner_Manager","Illinois, United States",Illinois 02
"PathoDynamics, LLC",PATHODYNAMICS LLC,MHRXDJYJAPU9,94RF7,"10300 Eaton PL STE 440,Fairfax, Virginia,22030-2239, United States","13701 Canal Vista CT,Potomac, Maryland,20854-1024, United States",,"Feb 16, 2021","Mohsin Jafri, CTO","Mohsin Jafri, CTO","Virginia, United States",Virginia 11
"Maxterial, Inc.",PATHODYNAMICS LLC,MHRXDJYJAPU9,94RF7,"10300 Eaton PL STE 440,Fairfax, Virginia,22030-2239, United States","13701 Canal Vista CT,Potomac, Maryland,20854-1024, United States",,"Feb 16, 2021","Mohsin Jafri, CTO","Mohsin Jafri, CTO","Virginia, United States",Virginia 11
