keyword,legal_name,num_uei,cage,physical_address,mailing_address,entity_url,start_date,contact1,contact2,state_country_incorporation,congressional_district
AM Sensing Technologies,"PRN ASSOCIATES, INCORPORATED",S69ZMP9NM5U9,3BXG8,"7601 E 88TH PLACE, #5,Indianapolis, Indiana,46256-1299, United States","7601 E 88TH PLACE, #5,Indianapolis, Indiana,46256-1299, United States",,,,,,
AM Sensing Technologies,EASTERN GATEWAY COMMUNITY COLLEGE,F5WDD45CME36,0NGM8,"110 John Scott HWY,Steubenville, Ohio,43952-3000, United States","110 John Scott Highway,Steubenville, Ohio,43952, United States",,,,,,
AM Sensing Technologies,"SPECIAL COMMUNICATIONS, LLC",JXZVBZ8FZJL6,1QQG2,"2838 Croix CT,Virginia Beach, Virginia,23451-1365, United States","2838 Croix CT,Virginia Beach, Virginia,23451-1365, United States",,,,,,
AM Sensing Technologies,JOURMIK LLC,ZYPETGFPAXN9,93S35,"13-53 Sunnyside DR,Fair Lawn, New Jersey,07410-4237, United States","13-53 Sunnyside DR,Fair Lawn, New Jersey,07410-4237, United States",,,,,,
AM Sensing Technologies,"ORRS' ENVIRONMENTAL, LLC",M1LHWD15KHJ6,301F8,"7027 Old Madison Pike NW STE 108,Huntsville, Alabama,35806, United States","P.O. Box 21192,Huntsville, Alabama,35813, United States",,,,,,
Kestrel,KESTREL CONCEPTS DESIGN STUDIO,DDWNC3VVYJ34,75CT9,"19042 Cajon BLVD,San Bernardino, California,92407-1614, United States","19042 Cajon BLVD,San Bernardino, California,92407-1614, United States",https://kestrel-concepts.com/,"Jul 18, 2013","Charles A Kassing, Mr.",Charles A. Kassing,"California, United States",California 31
Kestrel,PONCA CITY ART CTR.,F2EDJCXL9K79,8NZ18,"400 E Central AVE STE 500,Ponca City, Oklahoma,74601-5411, United States","400 E Central AVE STE 500,Ponca City, Oklahoma,74601-5411, United States",https://www.pcarts.org/,"Dec 7, 1953","Kestrel Tinklenberg, Grant Administrator",Terron Liles,"Oklahoma, United States",Oklahoma 03
Kestrel,LANGEN PACKAGING INC,DB7QV2BN2F85,L1445,"6154 Kestrel RD,Mississauga, On,L5T 1Z2, Canada","6154 Kestrel Road,Mississauga, On,L5T, Canada",,"Jan 1, 1996",Doreen Tanti,DOREEN Tanti,"(blank), Canada",Not Applicable
Kestrel,"GHORZANG, RONA",RKMHDB8B1GE7,4GC45,"5282 Kestrel Crossing DR,Alexandria, Virginia,22312-3988, United States","5282 Kestrel Crossing DR,Alexandria, Virginia,22312-3988, United States",,"Aug 1, 2006",RONA GHORZANG,RONA GHORZANG,"Virginia, United States",Virginia 08
Kestrel,,,,"14766 Cindywood,null,Houston, TX,77079, USA",,,,,,,
Healthylife,,,,"11611 W WASHINGTON BLVD,LOS ANGELES, CA,90066-5915, USA",,,,,,,
Healthylife,,,,"CLINIC ROAD, HA TIKOE PELA LIKOTSI CLINIC,MASERU,100, LSO",,,,,,,
Raven Biomaterials LLC,,,,"116 RESEARCH DR,BETHLEHEM, PA,18015-4731, USA",,,,,,,
"ScienceCast, Inc.","SCIENCECAST, INC.",E1FNRGTDK528,9DV76,"16 Willow AVE,Towson, Maryland,21286-5201, United States","16 Willow AVE,Towson, Maryland,21286-5201, United States",https://www.sciencecast.org/,"Mar 22, 2022","Andrew L Jiranek, CEO","Andrew L Jiranek, CEO","Maryland, United States",Maryland 02
Tecortex,"SCIENCECAST, INC.",E1FNRGTDK528,9DV76,"16 Willow AVE,Towson, Maryland,21286-5201, United States","16 Willow AVE,Towson, Maryland,21286-5201, United States",https://www.sciencecast.org/,"Mar 22, 2022","Andrew L Jiranek, CEO","Andrew L Jiranek, CEO","Maryland, United States",Maryland 02
