keyword,legal_name,num_uei,cage,physical_address,mailing_address,entity_url,start_date,contact1,contact2,state_country_incorporation,congressional_district
Vernix Health,"PRN ASSOCIATES, INCORPORATED",S69ZMP9NM5U9,3BXG8,"7601 E 88TH PLACE, #5,Indianapolis, Indiana,46256-1299, United States","7601 E 88TH PLACE, #5,Indianapolis, Indiana,46256-1299, United States",,,,,,
Vernix Health,EASTERN GATEWAY COMMUNITY COLLEGE,F5WDD45CME36,0NGM8,"110 John Scott HWY,Steubenville, Ohio,43952-3000, United States","110 John Scott Highway,Steubenville, Ohio,43952, United States",,,,,,
Vernix Health,"SPECIAL COMMUNICATIONS, LLC",JXZVBZ8FZJL6,1QQG2,"2838 Croix CT,Virginia Beach, Virginia,23451-1365, United States","2838 Croix CT,Virginia Beach, Virginia,23451-1365, United States",,,,,,
Vernix Health,JOURMIK LLC,ZYPETGFPAXN9,93S35,"13-53 Sunnyside DR,Fair Lawn, New Jersey,07410-4237, United States","13-53 Sunnyside DR,Fair Lawn, New Jersey,07410-4237, United States",,,,,,
Vernix Health,"ORRS' ENVIRONMENTAL, LLC",M1LHWD15KHJ6,301F8,"7027 Old Madison Pike NW STE 108,Huntsville, Alabama,35806, United States","P.O. Box 21192,Huntsville, Alabama,35813, United States",,,,,,
MFC,,,,"2090 BAKER RD NW,STE 304131,KENNESAW, GA,30144-4600, USA",,,,,,,
MFC,MGH FAMILY HEALTH CENTER,YX87LXQJXXN5,30HW3,"2201 S Getty ST,Muskegon, Michigan,49444-1207, United States","2201 S Getty ST,Muskegon, Michigan,49444-1207, United States",https://mfc-health.org/,"Sep 16, 1994","Coy L Boroff, CFO","Tracy McDaniel, CEO","Michigan, United States",Michigan 03
MFC,MFC LAWNCARE LLC,LPY4BMNNRY38,99PX6,"1851 Emmaus RD,Zephyr, Texas,76890-3628, United States","1851 Emmaus RD,Zephyr, Texas,76890-3628, United States",https://mfc-lawncare.business.site/,"Jan 14, 2021","Jason Reiger, Manager","Jason Reiger, Manager","Texas, United States",Texas 11
MFC,PROBUS TEST SYSTEMS INC,XSFUZFLXLT83,1Q6X1,"2 Bridge AVE,STE 622,Red Bank, New Jersey,07701-4606, United States","716 Newman Springs RD #285,Lincroft, New Jersey,07738-1523, United States",,"Dec 11, 1997","Doug Losche, Business Operations VP",MANUEL FUENTES,"New Jersey, United States",New Jersey 06
MFC,MFC ROADSIDE ASSISTANCE LLC,XL74PU6GLBA1,9QM60,"7828 Day Creek BLVD,#324,Rancho Cucamonga, California,91739-8573, United States","7828 Day Creek BLVD. #324,#324,Rancho Cucamonga, California,91739-8573, United States",https://www.mfcroadsideassistance.com/,"Apr 13, 2015","Miguel Cavazos, Managing Member/CEO","Miguel Cavazos, Managing Member/CEO","California, United States",California 33
TeleCenter,TELECENTER,CNEGE1GCBD99,59TL5,"15340 Stillfield Court,Centreville, Virginia,20120-3738, United States","15340 Stillfield Court,Centreville, Virginia,20120-3738, United States",,"Dec 12, 2008",MARC NEWMAN,MARC NEWMAN,"Virginia, United States",Virginia 10
EG Whiteley Ent LLC,,,,"11387 TOLKIEN AVE,WHITE PLAINS, MD,20695-4180, USA",,,,,,,
Ciao Bella Hubs,,,,"11387 TOLKIEN AVE,WHITE PLAINS, MD,20695-4180, USA",,,,,,,
