keyword,legal_name,num_uei,cage,physical_address,mailing_address,entity_url,start_date,contact1,contact2,state_country_incorporation,congressional_district
Training Optimization System,U R FIRST LLC,Z1WXN3GA8QZ8,7XLQ7,"1022 E Sahara AVE,Las Vegas, Nevada,89104-3218, United States","1022 E Sahara AVE,Las Vegas, Nevada,89104-3218, United States",https://www.urfirstlogistics.com/,"Feb 6, 2008","Mark Jackson, Mr","Mark Jackson, Mr","Nevada, United States",Nevada 01
Training Optimization System,SNS CONSULTING LLC,QJ6QL862Q8X6,8DH34,"434 Heritage Park Trce NW,Kennesaw, Georgia,30144-4835, United States","2615 George Busbee PKWY NW,STE 11, #338,Kennesaw, Georgia,30144-4835, United States",https://www.snsconsultingco.com/,"Nov 28, 2018",Stephanie N Robinson,Stephanie N Robinson,"Georgia, United States",Georgia 11
Training Optimization System,CSM INTERNATIONAL LLC,ZFLPL3AHJH37,8VZM6,"114 Misty Meadow LN,Lansdale, Pennsylvania,19446-4453, United States","114 Misty Meadow LN,Lansdale, Pennsylvania,19446, United States",https://www.csm-int.com/,"Jul 17, 2020","Shawn Trisler, Chief Operations Officer","Chris Trisler, Government Contracts Manager","Delaware, United States",Pennsylvania 04
Training Optimization System,"AVYANNA, LLC",J2M5KEJGKTS4,8URA3,"1300 Autumn Brook AVE,Silver Spring, Maryland,20906-6753, United States","1300 Autumn Brook AVE,Silver Spring, Maryland,20906-6753, United States",https://avy.tech/,"Dec 31, 2020",Annie Lee,Annie Lee,"Maryland, United States",Maryland 08
Training Optimization System,TETRA FIELDS LLC,FCKARMCJLC51,8J2G0,"13308 Arctic AVE,Rockville, Maryland,20853-3012, United States","13308 Arctic AVE,Rockville, Maryland,20853-3012, United States",https://www.tetrafields.com/,"Feb 24, 2020","Thomas W Chon, Chief Executive Officer","Steve K Chon, Chief Operating Officer","Maryland, United States",Maryland 08
"Phase, Inc.",,,,"40045 W NOVAK LN,MARICOPA, AZ,85138-6713, USA",,,,,,,
"Phase, Inc.",,,,,,,,,,,
"Phase, Inc.",MILLENNIUM EXPERTS (SMC-PRIVATE) LIMITED,P2QXK3235J63,SSBD9,"B-8, Suechs Phase 2, JAMSHORO, B-8, Suechs Phase 2, Jamshoro,Jamshoro,76060, Pakistan","B-8, Suechs Phase 2, JAMSHORO, B-8, Suechs Phase 2, Jamshoro,Jamshoro,76060, Pakistan",,"Dec 6, 2022","Ramesh Kumar, Mr","Ramesh Kumar, Mr","(blank), Pakistan",Not Applicable
"Phase, Inc.",READ-LAND GLOBAL LTD,P8YMCRS7VJF1,SLMY1,"16 African LANE, Off Admiralty RD, Lekki Phase 1,Lekki Phase 1,Lagos,23401, Nigeria","16 African LANE, Off Admiralty RD, Lekki Phase 1,Lekki Phase 1,Lagos, Lagos,23401, Nigeria",,"Sep 10, 2021",Temiloluwa Adeshina,Temiloluwa Adeshina,"(blank), Nigeria",Not Applicable
"Phase, Inc.",,,,"Dadhikot-9,null,Bhaktapur, null,12888, NPL",,,,,,,
Astek Diagnostics Inc.,ASTEK DIAGNOSTICS INC.,DWMKQ81LJLW1,8QMK0,"1450 S Rolling RD STE 3.019,Halethorpe, Maryland,21227-3863, United States","1450 S Rolling RD STE 3.019,Halethorpe, Maryland,21227-3863, United States",https://astekdx.com/,"May 27, 2021","Mustafa M Al-Adhami, CEO","Mustafa M Al-Adhami, CEO","Maryland, United States",Maryland 07
"Empowered Wellness, LLC",MONUMENTAL HEALTH AND WELLNESS LLC,DPZ3GHW1TLW1,(blank),"627 24 1/2 RD STE F,Grand Junction, Colorado,81505-1277, United States","627 24 1/2 RD STE F,Grand Junction, Colorado,81505-1277, United States",,"Aug 29, 2021","Melinda Allen, Co-Owner","Melinda Allen, Co-Owner","Colorado, United States",Colorado 03
"Djit Medtech, Inc.","DJIT MEDTECH, INC.",KU2RRLE13PT7,9FMQ2,"1628 Bolton ST,Baltimore, Maryland,21217-5496, United States","1628 Bolton Street,Baltimore, Maryland,21217-5496, United States",https://djit-medtech.com/,"Jul 11, 2022","Marcia Hart, CEO","Marcia Hart, CEO","Maryland, United States",Maryland 07
Tri-IT Solutions,"TRI-IT SOLUTIONS, LLC",YLNASL261GA3,6H4F6,"10003 Marriottsville RD,Randallstown, Maryland,21133-1501, United States","Marian (DEE) Cutler,PO Box 283,Woodstock, Maryland,21163-1201, United States",https://www.tri-itsolutions.com/,"Mar 25, 2011","Marian (Dee) Cutler, CEO","Marian (Dee) Cutler, CEO","Maryland, United States",Maryland 02
