keyword,legal_name,num_uei,cage,physical_address,mailing_address,entity_url,start_date,contact1,contact2,state_country_incorporation,congressional_district
Brian Lewis,LEWIS BROTHERS INC,SBV8LL4AKML9,30GS7,"4847 Left Fork Maces Creek RD,Viper, Kentucky,41774-8448, United States","4847 Left Fork Maces Creek RD,Viper, Kentucky,41774, United States",,"Sep 28, 2000","Brian Lewis, President",Brian Lewis,"Kentucky, United States",Kentucky 05
Brian Lewis,STELLAR ENTERPRISES LLC,LB63ZYSEDXQ1,9N7B7,"11508 N Bristol AVE,Kansas City, Missouri,64156-7828, United States","11508 N Bristol AVE,Kansas City, Missouri,64156-7828, United States",,"Jun 26, 2023","Brian Lewis, Owner","Brian Lewis, Owner","Missouri, United States",Missouri 05
Brian Lewis,OIL CAPITAL ELECTRIC LLC,KN2HM63Y4NA5,3U8C5,"3837 W Vancouver ST,Broken Arrow, Oklahoma,74012-2397, United States","3837 W Vancouver ST,Broken Arrow, Oklahoma,74012-2397, United States",,"Jan 1, 2003",Brian Lewis,Brian Lewis,"Oklahoma, United States",Oklahoma 01
Brian Lewis,"SYNTHESIS INDUSTRIES, INC.",JM4EMRKDMNA5,0AR91,"167 H. Street,Lewistown, Montana,59457, United States","P.O.BOX 3535,167 H Street,Lewistown, Montana,59457-3535, United States",,"Jan 1, 1986",BRIAN LEWIS,Jacob Gremaux,"Montana, United States",Montana 02
Brian Lewis,"BATH VOLUNTEER FIRE DEPARTMENT, INC.",C32GP93JED22,6KEV1,"50 E Morris ST,Bath, New York,14810-1643, United States","50 E Morris ST.,Bath, New York,14810-1643, United States",http://bathfire.org/,"Jan 10, 1957","Brian J Lewis, Fire Fighter","Michael A Fiordo, Fire Chief","New York, United States",New York 23
CADRE,,,,"MARADI,MARADI,(blank), NER",,,,,,,
CADRE,,,,"2915 WEST INTERSTATE 40,AMARILLO, TX,79109-1607, USA",,,,,,,
CADRE,,,,"Niamey,Niamey,(blank), NER",,,,,,,
CADRE,,,,"100 E STATE ST,DOYLESTOWN, PA,18901-4313, USA",,,,,,,
CADRE,,,,"2001 CHICON ST,AUSTIN, TX,78722-2428, USA",,,,,,,
CAMP,CAMP VERDE UNIFIED SCHOOL DISTRICT,HJX3CXELDND9,5Q6T4,"410 Camp Lincoln RD,Camp Verde, Arizona,86322-7494, United States","410 Camp Lincoln Road,Camp Verde, Arizona,86322-7494, United States",http://campverdeschools.net/,"Apr 4, 1894","Debbie Witt, Business Manager",STEVE Hicks,"(blank), (blank)",Arizona 02
CAMP,"C&S PEST CONTROL CO, LLC",DNBPDHT1GR71,374G1,"1624 Hillcrest DR N,Watertown, South Dakota,57201-5748, United States","1624 Hillcrest DR,Watertown, South Dakota,57201-5748, United States",,"Mar 26, 2005",Tom S CAMP,TOM S Camp,"South Dakota, United States",South Dakota 00
CAMP,"CATHOLIC YOUTH ORGANIZATION CAMP RANCHO FRAMASA, INC.",W6ETX7HB78T5,6QNE7,"2230 Clay Lick RD,Nashville, Indiana,47448-8638, United States","2230 N. Clay Lick Road,Nashville, Indiana,47448-8338, United States",http://www.campranchoframasa.org/,"Jun 1, 1946",CATHOLIC YOUTH ORGANIZATION CAMP RANCHO FRAMASA Camp Rancho Framasa,CATHOLIC YOUTH ORGANIZATION CAMP RANCHO FRAMASA Camp Rancho Framasa,"Indiana, United States",Indiana 09
CAMP,CAMP CROOK VOLUNTEER FIRE DEPARTMENT,N6U7MHXFZ7L4,3FR45,"13172 S. Camp Crook RD.,Camp Crook, South Dakota,57724-6001, United States","13172 S. Camp Crook RD,Camp Crook, South Dakota,57724-0062, United States",,"Feb 7, 1968",GEORGE Davis,JEAN Tennant,"South Dakota, United States",South Dakota 00
CAMP,CAMP POINT TOWNSHIP ROAD DISTRICT,KRK6P5M9RKE6,702N6,"303 S Jefferson ST,Camp Point, Illinois,62320, United States","PO Box 263,Camp Point, Illinois,62320-0263, United States",,"Jan 1, 1849","Bradley M Obert, Camp Point Township Road Commissioner","Bradley M Obert, Camp Point Township Road Commissioner","(blank), (blank)",Illinois 15
CDRD,INTERNATIONAL CENTER FOR LIVING AQUATIC RESOURCES MANAGEMENT,YU24LHCA8WL9,Y0325,"WORLDFISH, Jalan Batu Maung,Batu Maung,Bayan Lepas,11960, Malaysia","WORLDFISH, Jalan Batu Maung,Batu Maung,Bayan Lepas,11960, Malaysia",,"Jan 1, 1977",ESSAM YASSIN MOHAMMED,"Su Ching Tan, Grants and Contracts Manager","(blank), Philippines",Not Applicable
Cell Capture,VETERANS EZ INFO INC.,HH52KZGMV2Y6,6S6R0,"1901 1ST AVE,STE 192,San Diego, California,92101-2356, United States","1901 1ST Avenue,Suite 192,San Diego, California,92101-2356, United States",http://www.vetsez.com/,"Apr 19, 2012","Sanjay Dhar, Executive Vice President & CIO","Phonprapha Miner, Vice President, Operations","California, United States",California 50
Cell Capture,TERMINUS SOLUTIONS LLC,VE18EKTTGW47,97QX6,"1627 K ST NW,STE 500,Washington, District Of Columbia,20006-1708, United States","1627 K ST NW,STE 500,Washington, District Of Columbia,20006-1708, United States",https://www.terminus.llc/,"Nov 1, 2021","Brian James, COO","Michael Parrish, CEO","District Of Columbia, United States",District Of Columbia 98
ComSol Inc.,,,,"No46, 3rd Floor, Phoenix Pinnacle.,Ulsoor Road,Bengaluru,560042, IND",,,,,,,
ComSol Inc.,,,,"114 CRESCENT AVE. APT 3,PLAINFIELD, NJ,07060-1886, USA",,,,,,,
ComSol Inc.,"818 SOLUTIONS, LLC",H3EQB7YKZME6,9WWB6,"31411 Sandpiper Creek DR,Hockley, Texas,77447-5504, United States","12320 BARKER-CYPRESS RD,Suite 600-1063,Cypress, Texas,77429, United States",,"Sep 17, 2021",Jason Fortenberry,Jason Fortenberry,"Texas, United States",Texas 08
ComSol Inc.,"COMSOL, INC.",N3FKP2UJ5C21,1RCX0,"100 District AVE,Burlington, Massachusetts,01803-5042, United States","100 District Avenue,Burlington, Massachusetts,01803, United States",http://www.comsol.com/,"Nov 1, 1999",Susanne Kimball,Marci Baker,"Massachusetts, United States",Massachusetts 06
Control Innovations,ELECTRICAL CONTROL INNOVATIONS INC.,ZN3NKGNHERM8,5QDC1,"94-547 Ukee ST,STE 115,Waipahu, Hawaii,96797-4449, United States","P.O.BOX 894080,Mililani, Hawaii,96789-8080, United States",,"Oct 1, 2008","BENJAMIN GAMBOA, President","BENJAMIN GAMBOA, President","Hawaii, United States",Hawaii 01
Control Innovations,,,,,,,,,,,
Control Innovations,,,,,,,,,,,
Control Innovations,,,,,,,,,,,
Control Innovations,WASTE GAURD INNOVATIONS LLC,MEXREQNVHZ91,9WWV3,"38601 Orchard ST,Cherry Valley, California,92223-3638, United States","9473 Oak Creek RD,Cherry Valley, California,92223, United States",,"Feb 28, 2024","Marcial Y Carrillo Jr., President","Marcial Y Carrillo Jr., President","California, United States",California 41
