keyword,legal_name,num_uei,cage,physical_address,mailing_address,entity_url,start_date,contact1,contact2,state_country_incorporation,congressional_district
SAFE Inc.,,,,,,,,,,,
SAFE Inc.,,,,,,,,,,,
SAFE Inc.,,,,,,,,,,,
SAFE Inc.,,,,,,,,,,,
SAFE Inc.,,,,,,,,,,,
Robinson Scientifics LLC,,,,"5000 THAYER CTR STE C,null,OAKLAND, MD,21550-1139, USA",,,,,,,
Rise Technology Inc,"RISE AUTISM TECHNOLOGY, INC.",U41ZHF9ATDE4,9CMT5,"1070 W Houghton Lake DR,Prudenville, Michigan,48651-9673, United States","1070 W Houghton Lake DR,Prudenville, Michigan,48651, United States",https://www.risevr.tech/,"May 15, 2017",Margaret Ficaj,"Margaret Ficaj, CEO","Michigan, United States",Michigan 01
Rise Technology Inc,TPC TECHNOLOGY PARTNERS,ZCLTY36X2MZ6,92EA9,"67 Hatherly Rise,Plymouth, Massachusetts,02360-3598, United States","67 Hatherly Rise,Plymouth, Massachusetts,02360-3598, United States",,"Aug 3, 2020","Michael E Buck, Mr.","Michael E Buck, Mr.","Massachusetts, United States",Massachusetts 09
Rise Technology Inc,RISE EDUCATION SCHOOLS INC.,JE62KFK3QLV8,76EG2,"6101 NW 31ST ST,Margate, Florida,33063-7035, United States","6101 NW 31ST Street,Margate, Florida,33311, United States",http://www.riseacademyschools.com/,"Oct 5, 2005","Carmella Morton, Executive Director","Carmella Morton, Executive Director","Florida, United States",Florida 23
Rise Technology Inc,RISE INNOVATIONS LLC,ZRFRSYDB5D45,9W2R3,"3504 Viburnum DR,Wylie, Texas,75098-7458, United States","3504 Viburnum DR,Wylie, Texas,75098-7458, United States",https://www.rise-innovations.com/,"Mar 18, 2024",Parth Kakadiya,Parth Kakadiya,"Texas, United States",Texas 03
Rise Technology Inc,BANGLADESH UNIVERSITY OF ENGINEERING AND TECHNOLOGY,SL4QQ93Y7TM1,SDZ82,"PALASHI, Bokshi Bazar,Dhaka,1000, Bangladesh","8TH Floor Ece Building West Palashi Buet,Dhaka, Dhaka,1205, Bangladesh",,"Jan 1, 1962","Muhammad A Talukder, Dr","Muhammad A Talukder, Dr","(blank), (blank)",Not Applicable
Maryland Data Science and Engineering,TYLOR DATA SERVICES LLC,ZU4SMHKJJ8H3,6Q0H3,"1385 Canterbury WAY,Potomac, Maryland,20854-6103, United States","1385 Canterbury WAY,Potomac, Maryland,20854-6103, United States",https://www.tylordata.com/,"Nov 5, 2010",DEBORAH TYLOR,DEBORAH TYLOR,"Maryland, United States",Maryland 08
Maryland Data Science and Engineering,SHAW & TOWNSEND INNOVATIONS LLC,NJ2ZQ53KPDJ4,9ZSD9,"44925 Tiffany WAY,California, Maryland,20619-2351, United States","44925 Tiffany WAY,California, Maryland,20619, United States",,"Aug 14, 2024","Jason Shaw, CEO","Jason Shaw, CEO","Maryland, United States",Maryland 05
Maryland Data Science and Engineering,EMCS LLC,GC1SE416L785,61GM1,"9111 Edmonston RD,Greenbelt, Maryland,20770-1544, United States","501 Windboard WAY,Oxon Hill, Maryland,20745, United States",https://www.emcsglobal.net/,"Jul 29, 2003","Herbert L Emerson, President/CEO",Sherod J Emerson,"Maryland, United States",Maryland 04
Maryland Data Science and Engineering,TEAM DINO INC,RRZWB85K6ME5,9DUV9,"4985 Bayside RD,Chesapeake Beach, Maryland,20732-4016, United States","4985 Bayside RD,#730,Chesapeake Beach, Maryland,20732, United States",,"Feb 8, 2022",Michael Dehner,Michael Dehner,"Maryland, United States",Maryland 05
Maryland Data Science and Engineering,INTEZRA INC,WTRSHWSPKKC9,7PX05,"1276 Sugar Maple DR,Marriottsville, Maryland,21104-1314, United States","1276 Sugar Maple DR,Marriottsville, Maryland,21104-1314, United States",https://www.intezra.com/,"Aug 29, 2016",Aditya Joshi,Aditya Joshi,"Maryland, United States",Maryland 03
Impruvon,,,,"10900 UNIVERSITY BLVD,MANASSAS, VA,20110-2201, USA",,,,,,,
William Edwards LLC,EDWARDS WILLIAM TODD,SZRJNRA3M1S5,97VQ6,"1624 Mathis Church RD,Catawba, North Carolina,28609-7932, United States","1624 Mathis Church RD,Catawba, North Carolina,28609-7932, United States",,"Jan 1, 2020",William Edwards,William Edwards,"North Carolina, United States",North Carolina 10
William Edwards LLC,ELLWOOD CITY FORGE COMPANY,N9DVRB18H324,7ZDB6,"700 Moravia ST,New Castle, Pennsylvania,16101-3948, United States","700 Moravia ST,New Castle, Pennsylvania,16101-3948, United States",,"Dec 29, 2004","William Edwards, Chief Technical Officer","William Edwards, Chief Technical Officer","Pennsylvania, United States",Pennsylvania 16
William Edwards LLC,WILLIAM.LAW FOUNDATION,CU44VKLBTQA8,9PBL4,"168 H ST,Bakersfield, California,93304-2910, United States","168 H ST,Bakersfield, California,93304-2910, United States",https://thewlf.org/,"Oct 1, 2021",William Edwards,William Edwards,"California, United States",California 22
William Edwards LLC,PAWS AIRLINES LLC,D6V8HJ2NTCT6,9ZL41,"3145 Brandau RD,Hermitage, Tennessee,37076-3504, United States","3145 Brandau RD,Hermitage, Tennessee,37076-3504, United States",https://paws-air.com/,"Mar 27, 2024","William Edwards, CEO","William Edwards, CEO","Tennessee, United States",Tennessee 05
William Edwards LLC,PHOENIX 6 CONSULTING LLC,YK5YY1QLPGR5,9JTE3,"8150 Winding Passage DR,Colorado Springs, Colorado,80924-8113, United States","8150 Winding Passage DR,Colorado Springs, Colorado,80924-8113, United States",,"Apr 27, 2017",William Edwards,William Edwards,"Colorado, United States",Colorado 05
