keyword,legal_name,num_uei,cage,physical_address,mailing_address,entity_url,start_date,contact1,contact2,state_country_incorporation,congressional_district
Balance,,,,,,,,,,,
Balance,,,,"522 EDISON ST SE,OLYMPIA, WA,98501, USA",,,,,,,
Balance,,,,"2026 PARKVIEW AVE,KALAMAZOO, MI,49008-2834, USA",,,,,,,
Balance,,,,"4900 WYCLIFF LN,null,FAIRFAX, VA,22032-2351, USA",,,,,,,
Balance,,,,"293 DEER DR,null,LUSBY, MD,20657-2713, USA",,,,,,,
Neopathology Corp.,,,,"4539 METROPOLITAN CT,FREDERICK, MD,21704-9452, USA",,,,,,,
Spray,SPRAY CITY HALL,D536G8NJNM46,8GUF2,"300 Park ST,Spray, Oregon,97874-2010, United States","300 Park AVE,P.O. Box 83,Spray, Oregon,97874-2010, United States",,"Jan 1, 1958","Crystal J Rey, City Recorder","Crystal J Rey, City Recorder","(blank), (blank)",Oregon 02
Spray,"MCCAIN, JAMES",PSCPKVYP61P6,4VDQ5,"1703 Greg ST,Sparks, Nevada,89431-5938, United States","1703 Greg ST,Sparks, Nevada,89431-5938, United States",https://spraycraftautopaint.com/,"Jan 1, 2018","JAMES MCCAIN - SPRAY CRAFT AUTO PAINTING MCCAIN, OWNER",JAMES MCCAIN - SPRAY CRAFT AUTO PAINTING MCCAIN,"Nevada, United States",Nevada 02
Spray,KINFOLK KREATIONS CUSTOM WOODWORKING LLC,CWHJK778BMA5,(blank),"35777 Old Scale DR,Bagley, Minnesota,56621-4262, United States","35777 Old Scale DR,Bagley, Minnesota,56621-4262, United States",https://kinfolkkreationscw.com/,"Feb 10, 2020",Dillon Spray,"Dillon Spray, President","Minnesota, United States",Minnesota 08
Spray,"DEFENSE, HAWAII DEPARTMENT OF",MDZEFA2Z8DN5,4AFZ4,"3949 Diamond Head Road,Honolulu, Hawaii,96816-4413, United States","4204 Diamond Head Road,Hawaii Emergency Management Agency,Honolulu, Hawaii,96816-4495, United States",https://dod.hawaii.gov/hiema/,"Jul 1, 2014",RUSTY SPRAY,"Lauren Mark, Grants Program Manager","(blank), (blank)",Hawaii 01
Spray,SPRAY SYSTEMS OF ARIZONA INC,TWRVBK3JJLY8,0LE08,"2202 W Medtronic WAY STE 108,Tempe, Arizona,85281-5107, United States","2202 W. Medtronic WAY,Suite 108,Tempe, Arizona,85281-5107, United States",http://www.spraysystemseri.com/,"Jan 1, 1983","SHANNON BISHOP, Controller","SHANNON BISHOP, CFO","Arizona, United States",Arizona 04
The Impact Project,,,,"8700 E JEFFERSON AVE UNIT 371194,DENVER, CO,80237-1695, USA",,,,,,,
The Impact Project,,,,"6840 Hyde Park Dr Unit B,null,San Diego, CA,92119-2229, USA",,,,,,,
The Impact Project,"PROJECT LINK, INC. (LOCAL IMPACT ON NEIGHBORHOOD KIDS)",CKRJX3EGLEH8,7FZA0,"1315 W Spruce ST,Tampa, Florida,33607-3510, United States","PO Box 4407,Tampa, Florida,33677, United States",https://www.project-link.org/,"Apr 14, 1989","Tina Young, Mrs","Jerry Means, CMO","Florida, United States",Florida 14
The Impact Project,KUALOA-HEEIA ECUMENICAL YOUTH PROJECT,GJZNJGWSKKA4,467R4,"47 200 Waihee RD,Kaneohe, Hawaii,96744, United States","47-200 Waihee Road,Kaneohe, Hawaii,96744-4947, United States",,"May 31, 1968","Allison Skilbred, Impact + Grants Coordinator","Rainbow Ulii, Executive Director","Hawaii, United States",Hawaii 02
The Impact Project,PROJECT IMPACT-SOUTH BEND IN,QC3EWZZCXJE5,5Q5P0,"55501 Moss RD,South Bend, Indiana,46628-5424, United States","55501 Moss Road,South Bend, Indiana,46628-5424, United States",http://www.projectimpactsouthbend.org/,"Apr 24, 2006","HARDIE BLAKE, Pres/CEO",HARDIE Blake Jr,"Indiana, United States",Indiana 02
LINKSciences,,,,"36 Rhodes Pl,null,Lutherville, MD,21093-3968, USA",,,,,,,
